Series ID,FXRUSD,FXRTWI,FXREUR,FXRJY,FXRUKPS,FXRSF,FXRNZD,FXRCD,FXRHKD,FXRSD,FXRMR,FXRNTD,FXRSKW,FXRIR,FXRCR,FXRSDR,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,FXRIRE,FXRTB,FXRVD,FXRUAED,FXRPNGK,FXRSARD,FXRSARY,FXRSK,FXRPHP
2010-11-01,0.9881,73.4,0.7066,79.65,0.6153,0.9718,1.2899,1.0048,7.6607,1.2749,3.0592,30.1,1102.72,8815,6.596,0.6286,,,,,,,,,,,,43.92,29.52,19266.0,3.6288,2.6175,6.8846,3.7055,6.5534,
2010-11-02,0.9974,74.1,0.7163,80.35,0.6213,0.9885,1.3031,1.0094,7.7323,1.2851,3.0865,30.4,1109.21,8903,6.6648,0.6323,,,,,,,,,,,,44.28,29.77,19447.0,3.6630000000000003,2.6421,6.9559,3.7403,6.6601,
2010-11-03,0.9973,73.9,0.7115,80.45,0.622,0.9778,1.2925,1.0058,7.731,1.2852000000000001,3.0787,30.35,1107.9,8899,6.6566,0.6324,,,,,,,,,,,,44.21,29.68,19437.0,3.6626,2.6419,6.8792,3.7401,6.6312,
2010-11-04,1.0059,74.4,0.7116,81.31,0.6239,0.9779,1.2807,1.0134,7.797,1.2924,3.1014,30.46,1111.92,8961,6.7165,0.636,,,,,,,,,,,,44.55,29.88,19605.0,3.6942,2.6646,6.9155999999999995,3.7721,6.6174,
2010-11-05,1.0153,74.9,0.7151,82.05,0.6244,0.9735,1.2789,1.0176,7.8701,1.3026,3.1303,30.54,1123.43,9035,6.7643,0.6391,,,,,,,,,,,,44.67,30.09,19793.0,3.7287,2.6895,6.9190000000000005,3.8074,6.6517,
2010-11-08,1.0132,75.1,0.7261,82.26,0.6282,0.9785,1.2825,1.0147,7.8547,1.303,3.1303,30.56,1128.55,9029,6.7534,0.6392,,,,,,,,,,,,44.87,30.05,19747.0,3.721,2.684,6.9142,3.7995,6.7322,
2010-11-09,1.0115,75.0,0.7293,81.88,0.6269,0.9784,1.288,1.0158,7.841,1.3013,3.1281,30.53,1126.96,9008,6.7407,0.6424,,,,,,,,,,,,44.9,29.9,19722.0,3.7147,2.6724,6.949,3.7931,6.7903,
2010-11-10,1.0038,74.6,0.7294,82.09,0.6274,0.9729,1.2879,1.0096,7.7812,1.2926,3.1083,30.3,1117.43,8938,6.6634,0.636,,,,,,,,,,,,44.61,29.7,19572.0,3.6865,2.6485,6.9148,3.7643,6.7948,
2010-11-11,1.0045,74.5,0.7285,82.6,0.6224,0.9743,1.2783,1.0046,7.7867,1.2919,3.1034,30.18,1111.33,8930,6.6530000000000005,0.6416,,,,,,,,,,,,44.49,29.7,19583.0,3.689,2.6433999999999997,6.9125,3.767,6.7636,
2010-11-12,0.9935,74.1,0.7296,81.89,0.6179,0.9709,1.2801,1.0014,7.7016,1.2867,3.0913,30.02,1114.11,8865,6.5876,0.6355,,,,,,,,,,,,44.29,29.6,19368.0,3.6486,2.6109999999999998,6.9189,3.7259,6.8232,
2010-11-15,0.9855,73.7,0.7202,81.52,0.6115,0.9664,1.2784,0.9964,7.64,1.2845,3.0866,29.82,1112.93,8819,6.5437,0.6307,,,,,,,,,,,,44.35,29.55,19207.0,3.6192,2.59,6.8724,3.6959,6.7694,
2010-11-16,0.9864,73.8,0.7243,81.96,0.6142,0.9708,1.2756,0.9943,7.6481,1.2812999999999999,3.0919,29.85,1110.54,8831,6.5519,0.6335,,,,,,,,,,,,44.54,29.45,19225.0,3.6226000000000003,2.5924,6.8777,3.6988,6.7733,
2010-11-17,0.9763,73.3,0.7229,81.45,0.6146,0.973,1.2734,0.9972,7.5719,1.2730000000000001,3.0563,29.65,1110.98,8734,6.49,0.6279,,,,,,,,,,,,44.25,29.28,19036.0,3.5855,2.5658,6.8771,3.6612,6.7817,
2010-11-18,0.9844,73.8,0.7244,81.99,0.6188,0.974,1.2713,1.0038,7.6335,1.2788,3.0836,29.93,1120.69,8807,6.5377,0.6357,,,,,,,,,,,,44.8,29.51,19191.0,3.6151999999999997,2.5871,6.9056,3.6917999999999997,6.7917,
2010-11-19,0.9857,73.8,0.7232,82.28,0.6148,0.9803,1.2707,1.0057,7.6432,1.2798,3.0778,29.9,1115.27,8807,6.5426,0.6331,,,,,,,,,,,,44.64,29.51,19216.0,3.62,2.5905,6.8777,3.6967,6.7831,
2010-11-22,0.993,74.2,0.7216,82.82,0.6199,0.9845,1.2838,1.0073,7.7023,1.2847,3.0841,30.06,1117.42,8864,6.5944,0.6364,,,,,,,,,,,,44.96,29.71,19359.0,3.6468,2.6132,6.9125,3.7238,6.7589,
2010-11-23,0.9854,73.9,0.7257,82.15,0.6184,0.9753,1.2787,1.0036,7.6438,1.283,3.0695,29.95,1119.81,8817,6.5479,0.6322,,,,,,,,,,,,44.87,29.61,19213.0,3.6189,2.5966,6.9077,3.6954000000000002,6.7978,
2010-11-24,0.9789,73.7,0.7304,81.48,0.6186,0.974,1.2836,0.9971,7.5949,1.2836,3.0679,29.83,1123.34,8779,6.5052,0.6307,,,,,,,,,,,,44.69,29.45,19087.0,3.595,2.5794,6.9409,3.6712,6.8169,
2010-11-25,0.9785,73.7,0.7344,81.73,0.621,0.9758,1.2909,0.9881,7.5927,1.2812000000000001,3.0642,29.78,1117.06,8768,6.5072,0.6349,,,,,,,,,,,,44.71,29.41,19071.0,3.5935,2.5784000000000002,6.9253,3.6691000000000003,6.7939,
2010-11-26,0.9735,73.5,0.7309,81.53,0.6182,0.9732,1.2824,0.9855,7.5564,1.2775,3.0583,29.61,1121.13,8735,6.478,0.6316,,,,,,,,,,,,44.43,29.35,18982.0,3.5752,2.5652,6.871,3.6511,6.7833,
2010-11-29,0.9634,73.0,0.7284,81.0,0.6173,0.9642,1.288,0.9831,7.4798,1.2694,3.0376,29.37,1114.7,8702,6.4269,0.6251,,,,,,,,,,,,44.15,29.15,18784.0,3.5381,2.5385999999999997,6.8594,3.6132,6.7467,
2010-11-30,0.9618,73.0,0.7348,80.88,0.6191,0.9623,1.2924,0.9811,7.4681,1.2691,3.0412,29.3,1111.41,8690,6.413,0.6281,,,,,,,,,,,,44.31,29.11,18754.0,3.5322,2.5343999999999998,6.878,3.6069,6.7322,
2010-12-01,0.9571,72.6,0.7357,79.96,0.6143,0.959,1.2885,0.9807,7.4324,1.2618,3.0235,29.14,1104.01,8636,6.3802,0.6273,,,,,,,,,,,,43.77,28.82,18662.0,3.5149,2.5220000000000002,6.7921,3.5897,6.7129,
2010-12-02,0.9639,73.0,0.7354,81.05,0.6176,0.9685,1.2833,0.9808,7.4871,1.2669000000000001,3.0372,29.27,1109.59,8697,6.4198,0.63,,,,,,,,,,,,43.71,28.94,18794.0,3.5399000000000003,2.5399000000000003,6.7776,3.6151999999999997,6.7303,
2010-12-03,0.9758,73.6,0.739,81.65,0.6257,0.9702,1.2911000000000001,0.979,7.5794,1.2777,3.0713,29.61,1116.71,8800,6.4998000000000005,0.6373,,,,,,,,,,,,44.03,29.31,19027.0,3.5836,2.5713,6.7428,3.6598,6.7463,
2010-12-06,0.9877,74.2,0.7396,81.95,0.6276,0.965,1.2934999999999999,0.9926,7.6705,1.2873999999999999,3.1053,29.78,1118.47,8898,6.57,0.6428,,,,,,,,,,,,44.36,29.64,19259.0,3.6273,2.6026,6.7954,3.7043,6.7329,
2010-12-07,0.9904,74.3,0.7426,81.68,0.6288,0.971,1.2995999999999999,0.9956,7.6886,1.2922,3.1148,29.83,1122.12,8924,6.584,0.6435,,,,,,,,,,,,44.37,29.71,19311.0,3.6372,2.6132,6.8253,3.7146,6.7572,
2010-12-08,0.9796,74.0,0.7404,82.16,0.6232,0.9691,1.3009,0.9922,7.6087,1.2904,3.0838,29.54,1121.2,8839,6.5219000000000005,0.6339,,,,,,,,,,,,44.13,29.55,19101.0,3.5976,2.5881,6.8197,3.6741,6.7697,
2010-12-09,0.9869,74.4,0.7412,82.64,0.6234,0.9701,1.3176,0.9965,7.6673,1.2925,3.0969,29.72,1122.85,8894,6.5701,0.6424,,,,,,,,,,,,44.5,29.69,19243.0,3.6244,2.6108000000000002,6.8293,3.7015000000000002,6.7597000000000005,
2010-12-10,0.9853,74.3,0.7434,82.45,0.6243,0.9682,1.3143,0.9947,7.6575,1.2904,3.0899,29.61,1125.36,8882,6.5518,0.642,,,,,,,,,,,,44.61,29.64,19208.0,3.6185,2.6066000000000003,6.7838,3.6953,6.7854,
2010-12-13,0.9843,74.3,0.7465,82.81,0.6237,0.9686,1.3159,0.9946,7.6548,1.288,3.0848,29.57,1128.25,8878,6.555,0.6399,,,,,,,,,,,,44.45,29.59,19193.0,3.6148,2.5971,6.7626,3.6917,6.8179,
2010-12-14,0.995,74.8,0.7431,83.06,0.6274,0.9636,1.3276,1.0032,7.7378,1.2959,3.1134,29.77,1136.34,8966,6.6219,0.6469,,,,,,,,,,,,44.77,29.88,19398.0,3.6541,2.6253,6.8076,3.7318,6.7875,
2010-12-15,0.9958,75.1,0.7458,83.47,0.6316,0.9575,1.3284,1.0032,7.7421,1.3042,3.1233,29.78,1148.21,8980,6.6301,0.6429,,,,,,,,,,,,45.07,29.94,19417.0,3.6571,2.6273999999999997,6.8116,3.7346,6.7863,
2010-12-16,0.9864,74.7,0.7465,83.11,0.6343,0.9542,1.3359,0.9904,7.6709,1.2984,3.0983,29.44,1140.82,8915,6.5698,0.6409,,,,,,,,,,,,44.9,29.71,19233.0,3.6226000000000003,2.6026,6.768,3.6991,6.7672,
2010-12-17,0.9909,74.8,0.7456,83.13,0.6336,0.9512,1.3376000000000001,0.9958,7.7051,1.2993000000000001,3.106,29.52,1139.39,8951,6.6006,0.6457,,,,,,,,,,,,45.04,29.85,19321.0,3.6391,2.6111,6.7778,3.7161999999999997,6.715,
2010-12-20,0.988,74.8,0.7512,82.87,0.6372,0.958,1.3389,1.0008,7.6853,1.3049,3.1112,29.56,1148.35,8936,6.5883,0.6434,,,,,,,,,,,,44.95,29.85,19264.0,3.6284,2.6034,6.7773,3.7052,6.7507,
2010-12-21,0.9964,75.3,0.7567,83.32,0.6411,0.9592,1.3349,1.0127,7.7487,1.3107,3.1237,29.78,1146.86,9009,6.6375,0.6504,,,,,,,,,,,,45.09,30.06,19428.0,3.6593,2.6256,6.8022,3.7367,6.8059,
2010-12-22,0.9973,75.4,0.7593,83.53,0.6442,0.9554,1.3414,1.0139,7.753,1.3075,3.1211,29.87,1153.08,9026,6.6355,0.6514,,,,,,,,,,,,45.02,30.08,19445.0,3.6626,2.6279,6.8091,3.74,6.8021,
2010-12-23,1.0013,75.5,0.7637,83.29,0.6493,0.9534,1.3455,1.0136,7.789,1.3075999999999999,3.1231,29.88,1153.7,9057,6.6548,0.6541,,,,,,,,,,,,45.09,30.2,19520.0,3.6773,2.6385,6.796,3.7549,6.8611,
2010-12-24,1.0039,75.6,0.7646,83.32,0.6505,0.9603,1.3414,1.0121,7.8103,1.3082,3.1096,29.95,1154.84,9077,6.6579,0.6563,,,,,,,,,,,,45.38,30.29,19575.0,3.6868,2.6452999999999998,6.7869,3.7644,6.8699,
2010-12-29,1.0106,75.9,0.7699,83.16,0.6562,0.9612,1.3329,1.0111,7.8641,1.3117,3.1253,29.72,1157.69,9109,6.6927,0.6594,,,,,,,,,,,,45.62,30.49,19702.0,3.7114000000000003,2.6630000000000003,6.7508,3.79,6.9277999999999995,
2010-12-30,1.017,76.0,0.7684,82.82,0.6557,0.9589,1.3256000000000001,1.0167,7.9163,1.3136999999999999,3.1362,29.72,1155.31,9137,6.7269,0.6633,,,,,,,,,,,,45.7,30.66,19806.0,3.7349,2.6798,6.7544,3.8138,6.9215,
2010-12-31,1.0163,75.8,0.7647,82.83,0.6585,0.9534,1.3171,1.0167,7.9033,1.3068,3.1338,29.63,1146.89,9142,6.7015,0.6599,,,,,,,,,,,,45.58,30.59,19816.0,3.7324,2.6851000000000003,6.7279,3.8111,6.8692,
2011-01-04,1.0099,75.3,0.7564,82.94,0.6523,0.9453,1.3099,1.003,7.8457,1.2988,3.0918,29.39,1132.91,9065,6.6689,0.6533,,,,,,,,,,,,45.21,30.35,19692.0,3.7089,2.6717,6.7007,3.7873,6.7600999999999996,
2011-01-05,1.0014,74.9,0.7546,82.06,0.6433,0.9508,1.3119,1.0012,7.7814,1.2928,3.0723,29.26,1126.02,8996,6.6277,0.6476,,,,,,,,,,,,45.26,30.18,19526.0,3.6776,2.6527,6.7069,3.7555,6.7517,
2011-01-06,0.9967,74.8,0.7585,82.98,0.6428,0.9634,1.317,0.993,7.7479,1.2896,3.0629,29.13,1119.74,8963,6.6003,0.6471,,,,,,,,,,,,45.19,30.13,19434.0,3.6604,2.6438,6.6859,3.7378,6.7492,
2011-01-07,0.9933,74.8,0.7648,82.91,0.6433,0.9598,1.3101,0.9906,7.7223,1.288,3.0479,29.12,1112.4,8944,6.5837,0.6485,,,,,,,,,,,,45.06,30.08,19368.0,3.6479,2.6347,6.7569,3.7251,6.8218,
2011-01-10,0.9958,74.9,0.7716,82.75,0.6406,0.9608,1.3089,0.9892,7.7414,1.291,3.0571,29.11,1116.14,9005,6.6041,0.653,,,,,,,,,,,,45.19,30.33,19416.0,3.6571,2.6449,6.7788,3.7344,6.8852,
2011-01-11,0.9846,74.1,0.7607,81.74,0.6328,0.9534,1.2965,0.9784,7.6586,1.2777,3.0296,28.75,1107.82,8945,6.5229,0.6462,,,,,,,,,,,,44.65,30.17,19175.0,3.6159,2.6151,6.7402999999999995,3.6924,6.7844,
2011-01-12,0.9848,74.0,0.7581,81.88,0.6298,0.9592,1.2966,0.9734,7.6571,1.2732,3.0169,28.63,1103.27,8913,6.5079,0.645,,,,,,,,,,,,44.45,29.95,19202.0,3.6167,2.6157,6.7562999999999995,3.6931000000000003,6.7215,
2011-01-13,0.9947,74.5,0.759,82.57,0.6317,0.9635,1.3054000000000001,0.9813,7.733,1.2817,3.0388,28.88,1107.0,8989,6.5623000000000005,0.6513,,,,,,,,,,,,44.84,30.21,19387.0,3.653,2.635,6.804,3.7302999999999997,6.7315000000000005,
2011-01-14,0.9964,74.4,0.7465,82.26,0.6292,0.9604,1.2944,0.9862,7.7484,1.2835,3.0455,28.92,1110.74,9030,6.5742,0.6483,,,,,,,,,,,,45.17,30.38,19428.0,3.6593,2.6395,6.8101,3.7366,6.6862,
2011-01-17,0.9877,73.8,0.7406,81.88,0.623,0.9522,1.2849,0.9767,7.6807,1.275,3.0204,28.66,1100.94,8956,6.5117,0.6384,,,,,,,,,,,,44.95,30.19,19255.0,3.6273,2.6164,6.8469,3.7041,6.6006,
2011-01-18,0.9939,74.2,0.7464,82.01,0.6236,0.9549,1.2878,0.9799,7.7303,1.2792,3.0379,28.85,1108.45,9010,6.5459,0.6425,,,,,,,,,,,,45.22,30.42,19380.0,3.6501,2.6328,6.8539,3.7273,6.6572,
2011-01-19,1.0033,74.7,0.7462,82.48,0.6267,0.9633,1.2955999999999999,0.9943,7.8029,1.2856,3.0636,29.12,1115.82,9073,6.6056,0.6469,,,,,,,,,,,,45.53,30.57,19562.0,3.6846,2.6612999999999998,6.8977,3.7626,6.6495999999999995,
2011-01-20,0.9966,74.3,0.7406,81.85,0.6251,0.9529,1.3045,0.9931,7.7556,1.2833999999999999,3.0421,28.94,1115.49,9037,6.5626,0.6413,,,,,,,,,,,,45.44,30.45,19429.0,3.66,2.6365,6.9587,3.7374,6.6053,
2011-01-21,0.9861,73.7,0.7306,81.8,0.6198,0.9533,1.3061,0.983,7.6779,1.2692999999999999,3.0197,28.68,1105.66,8949,6.496,0.634,,,,,,,,,,,,45.12,30.24,19227.0,3.6215,2.6087,6.9772,3.6981,6.5568,
2011-01-24,0.9881,73.8,0.7269,81.79,0.6192,0.9481,1.3013,0.9822,7.7035,1.2685,3.0206,28.7,1107.31,8955,6.5045,0.6356,,,,,,,,,,,,45.06,30.39,19267.0,3.6288,2.614,6.9759,3.7056,6.5280000000000005,
2011-01-25,0.9959,74.2,0.7291,82.09,0.6222,0.944,1.3005,0.9881,7.7638,1.2746,3.0393,28.9,1113.02,9016,6.5557,0.64,,,,,,,,,,,,45.32,30.86,19419.0,3.6574,2.6347,6.9853,3.7346,6.5407,
2011-01-27,0.9964,74.1,0.727,81.85,0.626,0.9401,1.2894999999999999,0.991,7.7586,1.2742,3.0405,28.94,1110.14,8995,6.5594,0.6377,,,,,,,,,,,,45.39,30.71,19428.0,3.6593,2.6221,7.0346,3.7367,6.4282,
2011-01-28,0.9894,73.7,0.722,81.81,0.6224,0.9351,1.2795,0.9851,7.7068,1.2678,3.0231,28.7,1102.74,8934,6.5152,0.6326,,,,,,,,,,,,45.23,30.76,19291.0,3.6336,2.6037,6.9921,3.7103,6.3793,
2011-01-31,0.9924,74.0,0.7294,81.43,0.6254,0.9346,1.286,0.9933,7.7362,1.2759,3.0373,28.85,1113.03,8989,6.5409,0.6344,,,,,,,,,,,,45.63,30.94,19350.0,3.6446,2.6116,7.114,3.7221,6.4687,
2011-02-01,1.0037,74.6,0.7311,82.21,0.6251,0.9453,1.2964,1.0016,7.8221,1.2829,3.0728,29.15,1120.08,9072,6.6154,0.6426,,,,,,,,,,,,46.0,30.99,19567.0,3.6861,2.6413,7.1927,3.7645999999999997,6.4546,
2011-02-02,1.0125,75.0,0.7309,82.49,0.6265,0.9463,1.2959,1.0012,7.8857,1.2884,3.0815,29.39,1127.87,9129,6.6415,0.6453,,,,,,,,,,,,46.18,31.21,19739.0,3.7184,2.6645,7.209,3.7972,6.4506,
2011-02-03,1.0105,74.9,0.7325,82.5,0.6243,0.9504,1.3086,0.9986,7.8685,1.2869,3.0755,29.33,1125.65,9116,6.6274,0.6428,,,,,,,,,,,,46.11,31.22,19700.0,3.7111,2.6592000000000002,7.2348,3.7897,6.4915,
2011-02-04,1.0186,75.6,0.7473,83.11,0.6312,0.9646,1.3165,1.0093,7.9303,1.2977,3.1001,29.57,1134.67,9199,6.6805,0.6487,,,,,,,,,,,,46.49,31.41,19858.0,3.7408,2.6734999999999998,7.3968,3.8201,6.5961,
2011-02-07,1.0135,75.3,0.7447,83.34,0.6282,0.9664,1.315,1.0,7.8877,1.2926,3.078,29.42,1122.3,9096,6.6486,0.6482,,,,,,,,,,,,46.19,31.25,19758.0,3.7221,2.6601,7.3453,3.8009,6.5513,
2011-02-08,1.0146,75.3,0.7452,83.49,0.6287,0.9683,1.3132,1.0046,7.8958,1.2919,3.0788,29.33,1120.37,9051,6.6512,0.651,,,,,,,,,,,,46.03,31.15,19784.0,3.7260999999999997,2.6630000000000003,7.3345,3.805,6.5463000000000005,
2011-02-09,1.0133,75.3,0.7428,83.58,0.6308,0.9765,1.3134000000000001,1.0079,7.8892,1.2911000000000001,3.0754,29.15,1119.6,9037,6.67,0.6477,,,,,,,,,,,,45.94,31.12,19757.0,3.7213000000000003,2.6596,7.3032,3.8002000000000002,6.5136,
2011-02-10,1.0074,74.9,0.7352,83.15,0.6257,0.9665,1.3075999999999999,1.0029,7.8461,1.2851,3.0645,29.08,1123.35,8991,6.6348,0.6451,,,,,,,,,,,,45.89,30.98,19643.0,3.6997,2.6441,7.2818,3.7781000000000002,6.4907,
2011-02-11,0.9991,74.7,0.7357,83.38,0.622,0.9675,1.3143,0.9942,7.784,1.2801,3.0428,29.06,1120.84,8922,6.5826,0.6398,,,,,,,,,,,,45.71,30.79,20781.0,3.6692,2.6189,7.2734,3.7467,6.4702,
2011-02-14,1.004,75.1,0.7419,83.56,0.625,0.9762,1.3254000000000001,0.9896,7.8242,1.286,3.0652,29.47,1129.6,8957,6.6209,0.646,,,,,,,,,,,,45.75,30.89,20994.0,3.6872,2.6248,7.2933,3.7654,6.5114,
2011-02-15,1.0043,75.1,0.7434,83.77,0.6259,0.9736,1.3274,0.992,7.8262,1.2854,3.0666,29.53,1126.32,8953,6.6177,0.6473,,,,,,,,,,,,45.64,30.84,20995.0,3.6883,2.6256,7.3091,3.7663,6.5113,
2011-02-16,0.9998,74.8,0.739,83.71,0.6187,0.9645,1.3255,0.9878,7.7911,1.2795,3.0479,29.4,1119.48,8893,6.5845,0.6425,,,,,,,,,,,,45.5,30.68,20891.0,3.6718,2.607,7.3179,3.7495000000000003,6.4603,
2011-02-17,1.0035,75.0,0.7389,83.86,0.6231,0.9623,1.3291,0.9878,7.8153,1.283,3.0547,29.49,1120.56,8908,6.6086,0.6455,,,,,,,,,,,,45.57,30.74,20968.0,3.6854,2.6167,7.2733,3.7634,6.4373000000000005,
2011-02-18,1.0126,75.5,0.7442,84.35,0.626,0.9618,1.3311,0.9961,7.8845,1.2917,3.0768,29.71,1125.61,8965,6.6624,0.6505,,,,,,,,,,,,45.77,31.01,21146.0,3.7188,2.6336,7.2727,3.7976,6.4806,
2011-02-21,1.0117,75.3,0.7398,84.09,0.6233,0.9561,1.3242,0.9981,7.8773,1.2901,3.0725,29.71,1132.45,8954,6.643,0.6493,,,,,,,,,,,,45.65,30.93,21119.0,3.7155,2.6311999999999998,7.223,3.7942,6.4944,
2011-02-22,1.0037,75.0,0.7384,83.66,0.6209,0.9521,1.3372,0.9896,7.8187,1.2862,3.0608,29.67,1129.31,8909,6.6021,0.6442,,,,,,,,,,,,45.33,30.76,20957.0,3.6861,2.6104000000000003,7.2143,3.7641,6.5094,
2011-02-23,1.0019,74.7,0.7316,82.73,0.6195,0.9393,1.342,0.9906,7.8075,1.2807,3.0563,29.62,1127.14,8879,6.5937,0.6409,,,,,,,,,,,,45.32,30.66,20925.0,3.6795,2.6057,7.1532,3.7576,6.4399,
2011-02-24,1.0075,75.0,0.7313,82.76,0.6204,0.9358,1.3475,0.9945,7.8522,1.2862,3.0754,29.89,1135.1,8922,6.6247,0.6428,,,,,,,,,,,,45.67,30.85,21047.0,3.7,2.6203,7.1628,3.7786999999999997,6.4294,
2011-02-25,1.0134,75.4,0.733,83.06,0.6275,0.9377,1.3492,0.9947,7.8974,1.2925,3.0914,30.16,1142.76,8974,6.6619,0.6458,,,,,,,,,,,,46.0,31.03,21168.0,3.7217000000000002,2.622,7.1521,3.8009,6.4652,
2011-02-28,1.0163,75.5,0.7388,83.0,0.6311,0.942,1.3518,0.9939,7.9196,1.2934,3.1012,30.23,1146.18,8955,6.6848,0.6475,,,,,,,,,,,,45.98,31.09,21218.0,3.7324,2.6295,7.1277,3.8115,6.5244,
2011-03-01,1.0156,75.4,0.7356,83.44,0.6244,0.9465,1.3511,0.9861,7.9107,1.2905,3.091,30.07,1142.5,8960,6.6725,0.6456,,,,,,,,,,,,45.84,31.08,21194.0,3.7298,2.6243,7.0728,3.809,6.4186,
2011-03-02,1.0092,75.0,0.7339,82.67,0.6219,0.9368,1.3632,0.9848,7.8628,1.2846,3.0695,29.9,1138.78,8902,6.6336,0.6416,,,,,,,,,,,,45.23,30.82,21057.0,3.7063,2.6078,7.0629,3.7849,6.408,
2011-03-03,1.0153,75.3,0.7327,83.09,0.6223,0.9383,1.3647,0.9883,7.9117,1.2884,3.08,30.03,1138.46,8943,6.6693,0.6452,,,,,,,,,,,,45.72,30.97,21133.0,3.7287,2.6235,6.993,3.808,6.41,
2011-03-04,1.0139,75.2,0.7265,83.48,0.6229,0.9455,1.3729,0.9864,7.8984,1.2852000000000001,3.0716,29.76,1131.41,8912,6.6606,0.6436,,,,,,,,,,,,45.6,30.9,21155.0,3.7235,2.6199,7.0149,3.8026999999999997,6.4011,
2011-03-07,1.0127,75.1,0.7247,83.29,0.6234,0.937,1.3719999999999999,0.9851,7.8873999999999995,1.2825,3.0703,29.77,1132.65,8901,6.6493,0.6416,,,,,,,,,,,,45.7,30.84,21125.0,3.7191,2.6168,6.9607,3.798,6.4354,
2011-03-08,1.0123,75.0,0.7236,83.24,0.6246,0.9381,1.3693,0.9851,7.8833,1.2823,3.0688,29.71,1130.28,8896,6.6472999999999995,0.6399,,,,,,,,,,,,45.57,30.78,21125.0,3.7177,2.6158,6.9648,3.7965999999999998,6.4253,
2011-03-09,1.0068,74.8,0.7249,83.41,0.6234,0.9426,1.3635,0.9777,7.8427,1.2781,3.0541,29.56,1123.34,8844,6.6142,0.639,,,,,,,,,,,,45.33,30.53,21012.0,3.6975,2.5982,6.9421,3.7757,6.4177,
2011-03-10,1.005,74.7,0.7246,83.25,0.6213,0.9365,1.3662,0.9753,7.8291,1.2776,3.0527,29.61,1126.5,8823,6.6067,0.6379,,,,,,,,,,,,45.32,30.44,20949.0,3.6909,2.5935,6.927,3.769,6.3716,
2011-03-11,1.0032,74.7,0.7257,83.06,0.6243,0.9337,1.3643,0.9776,7.8144,1.2756,3.0477,29.65,1127.7,8813,6.594,0.6387,,,,,,,,,,,,45.34,30.5,20940.0,3.6843,2.5888999999999998,6.9341,3.7622,6.4055,
2011-03-14,1.0076,74.9,0.7236,82.77,0.6273,0.9364,1.3629,0.9813,7.851,1.2809,3.0626,29.79,1140.6,8834,6.6203,0.6428,,,,,,,,,,,,45.51,30.61,21024.0,3.7004,2.6003,6.9786,3.7786999999999997,6.3886,
2011-03-15,0.9964,74.0,0.7157,81.29,0.6183,0.9207,1.3603,0.9792,7.7676,1.2718,3.0455,29.5,1129.82,8756,6.5477,0.6318,,,,,,,,,,,,45.14,30.39,20790.0,3.6593,2.5714,6.8617,3.7368,6.3946,
2011-03-16,0.991,73.5,0.7094,80.13,0.6168,0.9086,1.3529,0.9759,7.7257,1.2668,3.0295,29.25,1122.7,8702,6.5133,0.6297,,,,,,,,,,,,44.82,30.2,20667.0,3.6394,2.5574,6.9061,3.7165,6.3624,
2011-03-17,0.9794,72.5,0.7033,77.42,0.6111,0.8815,1.3565,0.972,7.6416,1.2558,3.0004,28.98,1114.17,8616,6.4346,0.6204,,,,,,,,,,,,44.34,29.72,20433.0,3.5968,2.5275,6.9961,3.6731,6.3346,
2011-03-18,0.9936,73.7,0.7061,81.25,0.615,0.8999,1.3633,0.9769,7.7499,1.2645,3.025,29.36,1120.28,8717,6.5289,0.6265,,,,,,,,,,,,44.8,30.12,20722.0,3.649,2.5641,7.0148,3.7264,6.3379,
2011-03-21,1.0018,74.0,0.7068,81.07,0.6179,0.9063,1.3652,0.9824,7.8125,1.271,3.0445,29.62,1127.93,8762,6.5777,0.6317,,,,,,,,,,,,45.12,30.35,20913.0,3.6791,2.5853,7.0051,3.7571,6.2709,
2011-03-22,1.006,74.2,0.7076,81.47,0.6172,0.9093,1.3619,0.9848,7.8453,1.2736,3.0512,29.73,1127.98,8762,6.5973,0.6332,,,,,,,,,,,,45.24,30.41,21010.0,3.6945,2.5961,6.9682,3.7727,6.3064,
2011-03-23,1.0101,74.5,0.7125,81.71,0.6168,0.9125,1.3621,0.9913,7.8734,1.2772,3.0596,29.88,1133.89,8802,6.6246,0.6338,,,,,,,,,,,,45.42,30.55,21104.0,3.7096,2.6067,6.9798,3.7881,6.3794,
2011-03-24,1.0129,74.8,0.7191,82.06,0.6239,0.9221,1.3587,0.9934,7.8955,1.2806,3.0691,29.97,1137.28,8835,6.6469,0.6377,,,,,,,,,,,,45.36,30.7,21159.0,3.7199,2.6139,7.0285,3.7986,6.4188,
2011-03-25,1.0207,75.2,0.7203,82.68,0.6333,0.9271,1.3609,0.9955,7.9558,1.2866,3.0884,30.11,1136.65,8889,6.6951,0.6431,,,,,,,,,,,,45.59,30.87,21307.0,3.7485,2.6341,7.0175,3.8279,6.4484,
2011-03-28,1.026,75.9,0.7298,83.88,0.6406,0.9457,1.366,1.0068,8.003,1.2955,3.1052,30.26,1143.32,8945,6.7316,0.6466,,,,,,,,,,,,45.93,31.09,21438.0,3.768,2.6477,7.0513,3.8477,6.5694,
